entrez_id	gene_name
93621	MRFAP1
64324	NSD1
79723	SUV39H2
5080	PAX6
5716	PSMD10
9810	RNF40
1859	DYRK1A
1028	CDKN1C
23648	SSBP3
51307	FAM53C
113263	GLCCI1
79664	ICE2
254225	RNF169
2444	FRK
57673	BEND3
56987	BBX
56946	EMSY
58516	SINHCAF
57798	GATAD1
22807	IKZF2
57708	MIER1
166968	MIER3
57649	PHF12
473	RERE
55809	TRERF1
57621	ZBTB2
25925	ZNF521
9640	ZNF592
23060	ZNF609
57592	ZNF687
152485	ZNF827
839	CASP6
8507	ENC1
4066	LYL1
23635	SSBP2
5218	CDK14
57786	RBAK
3398	ID2
2936	GSR
56950	SMYD2
1877	E4F1
7849	PAX8
5414	SEPTIN4
10765	KDM5B
5076	PAX2
55814	BDP1
54796	BNC2
26013	L3MBTL1
4784	NFIX
5948	RBP2
10741	RBBP9
1856	DVL2
1855	DVL1
9021	SOCS3
2707	GJB3
5978	REST
8242	KDM5C
8772	FADD
1741	DLG3
3984	LIMK1
8785	MATN4
1435	CSF1
50944	SHANK1
6640	SNTA1
7376	NR1H2
26154	ABCA12
80070	ADAMTS20
316	AOX1
1740	DLG2
9231	DLG5
64130	LIN7B
5174	PDZK1
5360	PLTP
10216	PRG4
51735	RAPGEF6
6641	SNTB1
64131	XYLT1
10347	ABCA7
2817	GPC1
6385	SDC4
2662	GDF10
6288	SAA1
375790	AGRN
208	AKT2
7450	VWF
8542	APOL1
1071	CETP
221914	GPC2
2719	GPC3
2262	GPC5
3043	HBB
6382	SDC1
22861	NLRP1
959	CD40LG
5197	PF4V1
9254	CACNA2D2
1791	DNTT
9804	TOMM20
2192	FBLN1
6261	RYR1
79295	OR5H6
8425	LTBP4
8794	TNFRSF10C
154664	ABCA13
23460	ABCA6
11061	CNMD
84867	PTPN5
5860	QDPR
10924	SMPDL3A
84203	TXNDC2
128240	NAXE
9240	PNMA1
55	ACP3
1675	CFD
1471	CST3
7047	TGM4
26586	CKAP2
84705	GTPBP3
140807	KRT72
2822	GPLD1
319	APOF
3078	CFHR1
8694	DGAT1
6833	ABCC8
3767	KCNJ11
3764	KCNJ8
1414	CRYBB1
10060	ABCC9
3759	KCNJ2
8648	NCOA1
6804	STX1A
5465	PPARA
7485	GET1
225	ABCD2
25913	POT1
55967	NDUFA12
27175	TUBG2
4723	NDUFV1
5189	PEX1
285676	ZNF454
147991	DPY19L3
23788	MTCH2
6834	SURF1
4232	MEST
4358	MPV17
65220	NADK
23530	NNT
5192	PEX10
5194	PEX13
5195	PEX14
9409	PEX16
5828	PEX2
5264	PHYH
9098	USP6
50848	F11R
5376	PMP22
55670	PEX26
10289	EIF1B
5193	PEX12
6569	SLC34A1
113452	TMEM54
8800	PEX11A
8799	PEX11B
5827	PXMP2
11264	PXMP4
10061	ABCF2
51548	SIRT6
58509	CACTIN
51362	CDC40
51340	CRNKL1
57703	CWC22
10450	PPIE
23759	PPIL2
53938	PPIL3
8559	PRPF18
10569	SLU7
25949	SYF2
84321	THOC3
8563	THOC5
80145	THOC7
10907	TXNL4A
984	CDK11B
55094	GPATCH1
2962	GTF2F1
10181	RBM5
57794	SUGP1
65109	UPF3B
84292	WDR83
2888	GRB14
29115	SAP30BP
29093	MRPL22
85458	DIXDC1
54778	RNF111
6925	TCF4
2960	GTF2E1
8499	PPFIA2
6871	TADA2A
5001	ORC5
7469	NELFA
55388	MCM10
8829	NRP1
3797	KIF3C
51741	WWOX
2113	ETS1
9456	HOMER1
23286	WWC1
81844	TRIM56
51759	C9orf78
9454	HOMER3
10078	TSSC4
741	ZNHIT2
29777	ABT1
57696	DDX55
27238	GPKOW
55623	THUMPD1
26146	TRAF3IP1
9472	AKAP6
91746	YTHDC1
55110	MAGOHB
135295	SRSF12
10929	SRSF8
79882	ZC3H14
9659	PDE4DIP
129080	EMID1
80004	ESRP2
81875	ISG20L2
57018	CCNL1
7584	ZNF35
26036	ZNF451
81669	CCNL2
23040	MYT1L
79913	ACTR5
54617	INO80
7089	TLE2
57521	RPTOR
6233	RPS27A
7322	UBE2D2
10477	UBE2E3
50649	ARHGEF4
64421	DCLRE1C
1857	DVL3
514	ATP5F1E
516	ATP5MC1
517	ATP5MC2
518	ATP5MC3
23545	ATP6V0A2
50617	ATP6V0A4
245972	ATP6V0D2
8992	ATP6V0E1
155066	ATP6V0E2
90423	ATP6V1E2
127124	ATP6V1G3
10312	TCIRG1
9296	ATP6V1F
56943	ENY2
8464	SUPT3H
8543	LMO4
23705	CADM1
4215	MAP3K3
4602	MYB
2074	ERCC6
1161	ERCC8
91949	COG7
2873	GPS1
64326	COP1
1612	DAPK1
253260	RICTOR
81030	ZBP1
11104	KATNA1
5252	PHF1
6095	RORA
3752	KCND3
55775	TDP1
4205	MEF2A
8856	NR1I2
5897	RAG2
7678	ZNF124
58500	ZNF250
25799	ZNF324
55422	ZNF331
79818	ZNF552
84924	ZNF566
144568	A2ML1
56888	KCMF1
4007	PRICKLE3
9182	RASSF9
81839	VANGL1
11217	N/A
10309	CCNO
445815	PALM2AKAP2
7453	WARS1
1892	ECHS1
116138	KLHDC3
4300	MLLT3
29888	STRN4
7374	UNG
23189	KANK1
92345	NAF1
6322	SCML1
60592	SCOC
11179	ZNF277
57402	S100A14
7554	ZNF8
2870	GRK6
158	ADSL
4048	LTA4H
10395	DLC1
3232	HOXD3
51514	DTL
8712	PAGE1
26133	TRPC4AP
254065	BRWD3
55643	BTBD2
144165	PRICKLE1
9935	MAFB
27130	INVS
8315	BRAP
10210	TOPORS
3214	HOXB4
25879	DCAF13
6300	MAPK12
5201	PFDN1
23378	RRP8
54931	TRMT10C
11193	WBP4
56144	PCDHA4
6453	ITSN1
3910	LAMA4
5577	PRKAR2B
27327	TNRC6A
6895	TARBP2
192670	AGO4
3981	LIG4
10425	ARIH2
122953	JDP2
3727	JUND
28977	MRPL42
64432	MRPS25
8658	TNKS
582	BBS1
583	BBS2
585	BBS4
1629	DBT
3164	NR4A1
8738	CRADD
7979	SEM1
11136	SLC7A9
355	FAS
8877	SPHK1
5133	PDCD1
1030	CDKN2B
3635	INPP5D
1787	TRDMT1
8291	DYSF
5893	RAD52
3363	HTR7
27429	HTRA2
10335	IRAG1
5460	POU5F1
5592	PRKG1
57148	RALGAPB
9692	PRORP
5018	OXA1L
1244	ABCC2
23390	ZDHHC17
25841	ABTB2
2747	GLUD2
9061	PAPSS1
7564	ZNF16
10982	MAPRE2
5873	RAB27A
3157	HMGCS1
3158	HMGCS2
83447	SLC25A31
9465	AKAP7
1371	CPOX
6687	SPG7
5805	PTS
80705	TSGA10
8882	ZPR1
5911	RAP2A
56893	UBQLN4
9352	TXNL1
64101	LRRC4
57835	SLC4A5
64710	NUCKS1
83787	ARMC10
10332	CLEC4M
2166	FAAH
2346	FOLH1
4329	ALDH6A1
79587	CARS2
26145	IRF2BP1
10084	PQBP1
94103	ORMDL3
11076	TPPP
64061	TSPYL2
6002	RGS12
7258	TSPY1
9796	PHYHIP
6783	SULT1E1
5272	SERPINB9
9587	MAD2L1BP
10008	KCNE3
81576	YJU2B
114803	MYSM1
1849	DUSP7
5790	PTPRCAP
64699	TMPRSS3
1942	EFNA1
1295	COL8A1
7138	TNNT1
5802	PTPRS
8440	NCK2
84676	TRIM63
10563	CXCL13
3297	HSF1
1814	DRD3
2290	FOXG1
4543	MTNR1A
6303	SAT1
4780	NFE2L2
563	AZGP1
14	AAMP
54749	EPDR1
5554	PRH1
5555	PRH2
25797	QPCT
55803	ADAP2
29970	SCHIP1
4597	MVD
78987	CRELD1
57664	PLEKHA4
11178	LZTS1
126272	EID2B
29945	ANAPC4
51665	ASB1
1163	CKS1B
9133	CCNB2
995	CDC25C
9700	ESPL1
57472	CNOT6
23236	PLCB1
114034	TOE1
9088	PKMYT1
760	CA2
3416	IDE
1890	TYMP
84812	PLCD4
51196	PLCE1
89869	PLCZ1
90441	ZNF622
25988	HINFP
51280	GOLM1
10388	SYCP2
5099	PCDH7
56146	PCDHA2
7067	THRA
2902	GRIN1
2906	GRIN2D
80321	CEP70
55142	HAUS2
9518	GDF15
657	BMPR1A
111	ADCY5
55970	GNG12
9046	DOK2
7156	TOP3A
200558	APLF
3055	HCK
84164	ASCC2
65008	MRPL1
55052	MRPL20
6150	MRPL23
51264	MRPL27
51069	MRPL2
11222	MRPL3
51258	MRPL51
81847	RNF146
695	BTK
57658	CALCOCO1
3815	KIT
7297	TYK2
8178	ELL
5073	PARN
1780	DYNC1I1
150274	HSCB
2287	FKBP3
3575	IL7R
8514	KCNAB2
219988	PATL1
79858	NEK11
115509	ZNF689
10863	ADAM28
9847	C2CD5
1195	CLK1
5871	MAP4K2
10290	SPEG
23787	MTCH1
9429	ABCG2
1368	CPM
1829	DSG2
29763	PACSIN3
349667	RTN4RL2
140691	TRIM69
8522	GAS7
57596	BEGAIN
202333	CMYA5
3433	IFIT2
755	CFAP410
51077	FCF1
84081	NSRP1
9169	SCAF11
3033	HADH
10464	PIBF1
80700	UBXN6
51406	NOL7
23598	PATZ1
23469	PHF3
9693	RAPGEF2
921	CD5
90231	KIAA2013
81034	SLC25A32
5456	POU3F4
1496	CTNNA2
4690	NCK1
7148	TNXB
3909	LAMA3
51517	NCKIPSD
6854	SYN2
7111	TMOD1
1326	MAP3K8
285	ANGPT2
57731	SPTBN4
5604	MAP2K1
5062	PAK2
22926	ATF6
131118	DNAJC19
29090	TIMM21
3133	HLA-E
3134	HLA-F
3135	HLA-G
7132	TNFRSF1A
8737	RIPK1
4794	NFKBIE
775	CACNA1C
11035	RIPK3
5607	MAP2K5
56896	DPYSL5
7253	TSHR
84447	SYVN1
4239	MFAP4
7957	EPM2A
2081	ERN1
4544	MTNR1B
5621	PRNP
2890	GRIA1
3359	HTR3A
51141	INSIG2
5728	PTEN
57718	PPP4R4
5714	PSMD8
387082	SUMO4
10961	ERP29
64215	DNAJC1
65268	WNK2
9411	ARHGAP29
80237	ELL3
51365	PLA1A
56907	SPIRE1
51268	PIPOX
1757	SARDH
64772	ENGASE
54206	ERRFI1
4257	MGST1
10343	PKDREJ
6698	SPRR1A
4026	LPP
10771	ZMYND11
378884	NHLRC1
203859	ANO5
2952	GSTT1
4745	NELL1
5789	PTPRD
5792	PTPRF
23410	SIRT3
7038	TG
7296	TXNRD1
432	ASGR1
93099	DMKN
6305	SBF1
3077	HFE
81618	ITM2C
3938	LCT
64374	SIL1
4931	NVL
9159	PCSK7
93035	PKHD1L1
4189	DNAJB9
6440	SFTPC
1801	DPH1
54972	TMEM132A
125150	ZSWIM7
91147	TMEM67
7403	KDM6A
57129	MRPL47
27348	TOR1B
689	BTF3
26275	HIBCH
23509	POFUT1
6275	S100A4
6648	SOD2
51060	TXNDC12
27242	TNFRSF21
8328	GFI1B
5810	RAD1
4152	MBD1
4170	MCL1
29935	RPA4
1809	DPYSL3
2309	FOXO3
4204	MECP2
10617	STAMBP
23581	CASP14
10534	ZNRD2
2296	FOXC1
2800	GOLGA1
8994	LIMD1
27247	NFU1
114880	OSBPL6
4595	MUTYH
49856	WRAP73
2313	FLI1
51455	REV1
51426	POLK
65057	ACD
26277	TINF2
8408	ULK1
6884	TAF13
3822	KLRC2
598	BCL2L1
7016	TESK1
5198	PFAS
5596	MAPK4
83755	KRTAP4-12
1822	ATN1
273	AMPH
138065	RNF183
79850	TLCD3A
79622	SNRNP25
85437	ZCRB1
8233	ZRSR2
4090	SMAD5
6708	SPTA1
79753	SNIP1
54894	RNF43
7181	NR2C1
26520	TIMM9
134353	LSM11
5753	PTK6
5309	PITX3
114609	TIRAP
7099	TLR4
51135	IRAK4
6917	TCEA1
55140	ELP3
80149	ZC3H12A
11169	WDHD1
7737	RNF113A
65986	ZBTB10
10499	NCOA2
190	NR0B1
51564	HDAC7
1385	CREB1
9706	ULK2
6907	TBL1X
9794	MAML1
84441	MAML2
55534	MAML3
23348	DOCK9
9541	CIR1
4855	NOTCH4
8431	NR0B2
83933	HDAC10
5241	PGR
2731	GLDC
64393	ZMAT3
6919	TCEA2
79098	C1orf116
55805	LRP2BP
9927	MFN2
688	KLF5
4100	MAGEA1
1112	FOXN3
84962	AJUBA
95681	CEP41
80254	CEP63
4751	NEK2
4957	ODF2
10733	PLK4
10806	SDCCAG8
8636	SSNA1
114791	TUBGCP5
85378	TUBGCP6
659	BMPR2
2042	EPHA3
2683	B4GALT1
8704	B4GALT2
3906	LALBA
9495	AKAP5
4684	NCAM1
7319	UBE2A
7320	UBE2B
7535	ZAP70
7409	VAV1
2957	GTF2A1
6616	SNAP25
83988	NCALD
23381	SMG5
6830	SUPT6H
5429	POLH
1767	DNAH5
56171	DNAH7
9001	HAP1
2911	GRM1
8733	GPAA1
4143	MAT1A
27430	MAT2B
9051	PSTPIP1
4548	MTR
65018	PINK1
6903	TBCC
6905	TBCE
4294	MAP3K10
27165	GLS2
2744	GLS
10105	PPIF
84932	RAB2B
22915	MMRN1
54453	RIN2
23237	ARC
2949	GSTM5
5354	PLP1
7425	VGF
4867	NPHP1
5636	PRPSAP2
23048	FNBP1
4287	ATXN3
84662	GLIS2
430	ASCL2
3957	LGALS2
23637	RABGAP1
9419	CRIPT
143425	SYT9
84218	TBC1D3F
54332	GDAP1
4135	MAP6
10445	MCRS1
94	ACVRL1
7321	UBE2D1
7324	UBE2E1
6794	STK11
23708	GSPT2
10009	ZBTB33
6894	TARBP1
55100	WDR70
51193	ZNF639
10140	TOB1
23300	ATMIN
10766	TOB2
137075	CLDN23
3087	HHEX
27352	SGSM3
64240	ABCG5
64241	ABCG8
9619	ABCG1
283	ANG
114569	MAL2
26471	NUPR1
51099	ABHD5
5346	PLIN1
123	PLIN2
57104	PNPLA2
4651	MYO10
10810	WASF3
7454	WAS
147179	WIPF2
4703	NEB
2268	FGR
6655	SOS2
2242	FES
23624	CBLC
8872	CDC123
50488	MINK1
9476	NAPSA
51199	NIN
30837	SOCS7
10152	ABI2
1013	CDH15
1000	CDH2
1002	CDH4
10095	ARPC1B
1008	CDH10
1009	CDH11
1012	CDH13
1014	CDH16
1015	CDH17
1016	CDH18
28513	CDH19
28316	CDH20
64405	CDH22
64072	CDH23
1001	CDH3
1003	CDH5
1004	CDH6
1005	CDH7
1006	CDH8
1007	CDH9
92211	CDHR1
54825	CDHR2
9620	CELSR1
1952	CELSR2
1951	CELSR3
8642	DCHS1
120114	FAT3
4624	MYH6
4625	MYH7
23026	MYO16
53904	MYO3A
57575	PCDH10
27328	PCDH11X
83259	PCDH11Y
51294	PCDH12
65217	PCDH15
54510	PCDH18
64881	PCDH20
5100	PCDH8
56139	PCDHA10
56138	PCDHA11
56136	PCDHA13
56147	PCDHA1
56145	PCDHA3
56143	PCDHA5
56142	PCDHA6
56141	PCDHA7
56140	PCDHA8
9752	PCDHA9
56135	PCDHAC1
56134	PCDHAC2
56126	PCDHB10
56125	PCDHB11
56124	PCDHB12
56123	PCDHB13
56122	PCDHB14
56121	PCDHB15
57717	PCDHB16
29930	PCDHB1
56133	PCDHB2
56132	PCDHB3
56131	PCDHB4
26167	PCDHB5
56130	PCDHB6
56129	PCDHB7
56128	PCDHB8
56106	PCDHGA10
56105	PCDHGA11
26025	PCDHGA12
56114	PCDHGA1
56113	PCDHGA2
56112	PCDHGA3
56110	PCDHGA5
56109	PCDHGA6
56108	PCDHGA7
9708	PCDHGA8
56104	PCDHGB1
56103	PCDHGB2
8641	PCDHGB4
56100	PCDHGB6
56099	PCDHGB7
5098	PCDHGC3
56098	PCDHGC4
56097	PCDHGC5
345456	PFN3
5818	NECTIN1
3672	ITGA1
25802	LMOD1
51412	ACTL6B
1300	COL10A1
1301	COL11A1
1302	COL11A2
1303	COL12A1
1305	COL13A1
7373	COL14A1
1306	COL15A1
1307	COL16A1
85301	COL27A1
1281	COL3A1
1290	COL5A2
50509	COL5A3
1291	COL6A1
1292	COL6A2
1296	COL8A2
1297	COL9A1
1298	COL9A2
1299	COL9A3
1948	EFNB2
2047	EPHB1
54556	ING3
8515	ITGA10
3674	ITGA2B
3679	ITGA7
8516	ITGA8
3680	ITGA9
3681	ITGAD
3682	ITGAE
3687	ITGAX
3690	ITGB3
3694	ITGB6
3695	ITGB7
3696	ITGB8
9358	ITGBL1
284217	LAMA1
3908	LAMA2
3912	LAMB1
3914	LAMB3
10319	LAMC3
59277	NTN4
4356	MPP3
5787	PTPRB
6603	SMARCD2
6853	SYN1
90665	TBL1Y
93973	ACTR8
816	CAMK2B
7136	TNNI2
90	ACVR1
93	ACVR2B
91	ACVR1B
4093	SMAD9
240	ALOX5
6336	SCN10A
6710	SPTB
1456	CSNK1G3
467	ATF3
5588	PRKCQ
6882	TAF11
26578	OSTF1
2357	FPR1
54700	RRN3
8941	CDK5R2
3985	LIMK2
2275	FHL3
1536	CYBB
4688	NCF2
2167	FABP4
54434	SSH1
3385	ICAM3
5027	P2RX7
7941	PLA2G7
5337	PLD1
5338	PLD2
57491	AHRR
8019	BRD3
1633	DCK
57655	GRAMD1A
29941	PKN3
8576	STK16
10057	ABCC5
64806	IL25
2039	DMTN
23529	CLCF1
1636	ACE
4907	NT5E
23406	COTL1
1773	DNASE1
4892	NRAP
9468	PCYT1B
54961	SSH3
51129	ANGPTL4
25932	CLIC4
11151	CORO1A
221184	CPNE2
131034	CPNE4
2537	IFI6
29124	LGALS13
84700	MYO18B
64005	MYO1G
5130	PCYT1A
8842	PROM1
23623	RUSC1
6559	SLC12A3
6530	SLC6A2
6760	SS18
85464	SSH2
85461	TANC1
29953	TRHDE
92912	UBE2Q2
5664	PSEN2
9638	FEZ1
4306	NR3C2
7429	VIL1
93661	CAPZA3
29118	DDX25
3001	GZMA
3003	GZMK
4046	LSP1
23762	OSBP2
5800	PTPRO
23157	SEPTIN6
6487	ST3GAL3
578	BAK1
30846	EHD2
6455	SH3GL1
57180	ACTR3B
2001	ELF5
6835	SURF2
54974	THG1L
9470	EIF4E2
25801	GCA
575	ADGRB1
572	BAD
8844	KSR1
8470	SORBS2
23373	CRTC1
80153	EDC3
23426	GRIP1
23380	SRGAP2
22841	RAB11FIP2
80223	RAB11FIP1
84254	CAMKK1
5127	CDK16
200186	CRTC2
57706	DENND1A
10260	DENND4A
55667	DENND4C
23139	MAST2
54545	MTMR12
89796	NAV1
22864	R3HDM2
55103	RALGPS2
80346	REEP4
6242	RTKN
9644	SH3PXD2A
25771	TBC1D22A
23074	BLTP3B
678	ZFP36L2
11161	ERG28
6091	ROBO1
50855	PARD6A
776	CACNA1D
84552	PARD6G
6344	SCTR
22871	NLGN1
57502	NLGN4X
55704	CCDC88A
23277	CLUH
4222	MEOX1
9712	USP6NL
916	CD3E
51567	TDP2
29119	CTNNA3
2920	CXCL2
10295	BCKDK
11141	IL1RAPL1
6653	SORL1
51168	MYO15A
5994	RFXAP
2515	ADAM2
929	CD14
961	CD47
963	CD53
2277	VEGFD
2324	FLT4
2212	FCGR2A
1464	CSPG4
2202	EFEMP1
11117	EMILIN1
2162	F13A1
58494	JAM2
83700	JAM3
8174	MADCAM1
6388	SDF2
7041	TGFB1I1
3964	LGALS8
9103	FCGR2C
1311	COMP
3371	TNC
5310	PKD1
7043	TGFB3
2022	ENG
8038	ADAM12
8751	ADAM15
101	ADAM8
8754	ADAM9
1605	DAG1
284	ANGPT1
7010	TEK
7422	VEGFA
4756	NEO1
23428	SLC7A8
8541	PPFIA3
1604	CD55
5175	PECAM1
5581	PRKCE
1101	CHAD
91522	COL23A1
7424	VEGFC
1437	CSF2
1438	CSF2RA
1439	CSF2RB
1834	DSPP
5328	PLAU
4856	CCN3
3480	IGF1R
4811	NID1
3485	IGFBP2
8482	SEMA7A
27231	NMRK2
255743	NPNT
10544	PROCR
9019	MPZL1
6868	ADAM17
81858	SHARPIN
7102	TSPAN7
3512	JCHAIN
7106	TSPAN4
5010	CLDN11
26548	ITGB1BP2
10422	UBAC1
3885	KRT34
4607	MYBPC3
11216	AKAP10
1234	CCR5
7852	CXCR4
5524	PTPA
9332	CD163
5782	PTPN12
140803	TRPM6
54822	TRPM7
9172	MYOM2
6286	S100P
79065	ATG9A
9423	NTN1
25820	ARIH1
8681	JMJD7-PLA2G4B
8399	PLA2G10
84647	PLA2G12B
5319	PLA2G1B
5320	PLA2G2A
26279	PLA2G2D
30814	PLA2G2E
64600	PLA2G2F
50487	PLA2G3
123745	PLA2G4E
5322	PLA2G5
151056	PLB1
57695	USP37
54764	ZRANB1
2891	GRIA2
90427	BMF
79083	MLPH
10612	TRIM3
23321	TRIM2
10489	LRRC41
177	AGER
50807	ASAP1
140885	SIRPA
2549	GAB1
8867	SYNJ1
118788	PIK3AP1
5795	PTPRJ
8491	MAP4K3
1465	CSRP1
94134	ARHGAP12
54953	ODR4
64762	GAREM1
30811	HUNK
55698	RADIL
94015	TTYH2
54521	WDR44
644150	WIPF3
84448	ABLIM2
5923	RASGRF1
1943	EFNA2
1944	EFNA3
1945	EFNA4
1946	EFNA5
2043	EPHA4
2044	EPHA5
285220	EPHA6
2045	EPHA7
2046	EPHA8
2781	GNAZ
23396	PIP5K1C
10928	RALBP1
23647	ARFIP2
5364	PLXNB1
27289	RND1
10507	SEMA4D
398	ARHGDIG
5063	PAK3
7097	TLR2
3937	LCP2
115677	NOSTRIN
83605	CCM2
6647	SOD1
1795	DOCK3
5361	PLXNA1
5362	PLXNA2
55558	PLXNA3
10371	SEMA3A
1272	CNTN1
10401	PIAS3
1826	DSCAM
89781	HPS4
3556	IL1RAP
7070	THY1
4054	LTBP3
4716	NDUFB10
4715	NDUFB9
4725	NDUFS5
27035	NOX1
124056	NOXO1
112755	STX1B
127833	SYT2
27020	NPTN
3633	INPP5B
56623	INPP5E
8871	SYNJ2
1123	CHN1
2201	FBN2
57531	HACE1
1124	CHN2
762	CA4
2823	GPM6A
50863	NTM
4978	OPCML
6529	SLC6A1
6855	SYP
57679	ALS2
1760	DMPK
8888	MCM3AP
50619	DEF6
64857	PLEKHG2
55843	ARHGAP15
201176	ARHGAP27
115703	ARHGAP33
51330	TNFRSF12A
79174	CRELD2
56882	CDC42SE1
11113	CIT
23463	ICMT
64718	UNKL
2668	GDNF
51332	SPTBN5
1950	EGF
2247	FGF2
2674	GFRA1
1436	CSF1R
5156	PDGFRA
973	CD79A
27071	DAPP1
3495	IGHD
2066	ERBB4
9542	NRG2
2255	FGF10
8823	FGF16
8822	FGF17
8817	FGF18
9965	FGF19
2246	FGF1
26281	FGF20
27006	FGF22
8074	FGF23
2248	FGF3
2249	FGF4
2250	FGF5
2251	FGF6
2252	FGF7
2253	FGF8
2254	FGF9
2263	FGFR2
2261	FGFR3
2264	FGFR4
4254	KITLG
9365	KL
3560	IL2RB
6775	STAT4
10817	FRS3
3563	IL3RA
3562	IL3
3568	IL5RA
3567	IL5
3559	IL2RA
23533	PIK3R5
3643	INSR
3630	INS
5979	RET
3561	IL2RG
2069	EREG
10718	NRG3
145957	NRG4
5922	RASA2
10156	RASA4
7462	LAT2
56924	PAK6
7294	TXK
29993	PACSIN1
55616	ASAP3
6367	CCL22
6361	CCL17
3596	IL13
23564	DDAH2
58496	LY6G5B
3592	IL12A
27253	PCDH17
10190	TXNDC9
7140	TNNT3
23433	RHOQ
9025	RNF8
7827	NPHS2
7433	VIPR1
9322	TRIP10
54538	ROBO4
55893	ZNF395
11086	ADAM29
90410	IFT20
91653	BOC
50937	CDON
5600	MAPK11
6585	SLIT1
9744	ACAP1
815	CAMK2A
92	ACVR2A
656	BMP8B
4739	NEDD9
23114	NFASC
57763	ANKRA2
1455	CSNK1G2
11176	BAZ2A
5602	MAPK10
4438	MSH4
558	AXL
640	BLK
8646	CHRD
27154	BRPF3
2971	GTF3A
887	CCKBR
6452	SH3BP2
2151	F2RL2
1501	CTNND2
1271	CNTFR
2571	GAD1
2572	GAD2
11184	MAP4K1
64780	MICAL1
55824	PAG1
9054	NFS1
10461	MERTK
85358	SHANK3
7441	VPREB1
4036	LRP2
4486	MST1R
6446	SGK1
8601	RGS20
8529	CYP4F2
27120	DKKL1
9229	DLGAP1
9228	DLGAP2
58512	DLGAP3
1775	DNASE1L2
10278	EFS
2295	FOXF2
11250	GPR45
2876	GPX1
170825	GSX2
9569	GTF2IRD1
610	HCN2
10021	HCN4
90990	KIFC2
4053	LTBP2
56955	MEPE
26960	NBEA
284086	NEK8
7080	NKX2-1
11248	NXPH3
4969	OGN
114879	OSBPL5
5077	PAX3
5359	PLSCR1
5582	PRKCG
57716	PRX
79890	RIN3
6098	ROS1
91179	SCARF2
57190	SELENON
6581	SLC22A3
9187	SLC24A1
6549	SLC9A2
55321	TMEM74B
7275	TUB
56995	TULP4
11334	TUSC2
127933	UHMK1
84287	ZDHHC16
4917	NTN3
6469	SHH
9985	REC8
27127	SMC1B
10734	STAG3
51465	UBE2J1
11144	DMC1
481	ATP1B1
63967	CLSPN
64979	MRPL36
6867	TACC1
6795	AURKC
596	BCL2
83990	BRIP1
59348	ZNF350
1032	CDKN2D
283989	TSEN54
150684	COMMD1
2002	ELK1
2005	ELK4
6801	STRN
2625	GATA3
5506	PPP1R3A
140690	CTCFL
29990	PILRB
25921	ZDHHC5
54816	ZNF280D
334	APLP2
54476	RNF216
8314	BAP1
9857	CEP350
80128	TRIM46
84168	ANTXR1
152330	CNTN4
51535	PPHLN1
132851	SPATA4
144132	DNHD1
466	ATF1
6744	ITPRID2
11063	SOX30
285464	N/A
10577	NPC2
26256	CABYR
56605	ERO1B
29960	MRM2
199720	GGN
11112	HIBADH
3628	INPP1
9079	LDB2
23761	PISD
55624	POMGNT1
81490	PTDSS2
57096	RPGRIP1
54549	SDK2
9797	TATDN2
7022	TFAP2C
93492	TPTE2
378108	TRIM74
7541	ZBTB14
7589	ZSCAN21
23424	TDRD7
8851	CDK5R1
9158	FIBP
7048	TGFBR2
79658	ARHGAP10
23092	ARHGAP26
57381	RHOJ
7124	TNF
152503	SH3D19
4168	MCF2
57522	SRGAP1
7728	ZNF175
10780	ZNF234
147923	ZNF420
9094	UNC119
8476	CDC42BPA
350	APOH
2245	FGD1
1730	DIAPH2
23580	CDC42EP4
114793	FMNL2
149428	BNIPL
23219	FBXO28
4068	SH2D1A
10877	CFHR4
1369	CPN1
10435	CDC42EP2
10602	CDC42EP3
148170	CDC42EP5
8727	CTNNAL1
421	ARVCF
57554	LRRC7
4041	LRP5
2898	GRIK2
5788	PTPRC
26191	PTPN22
5793	PTPRG
5778	PTPN7
342538	NACA2
254863	TMEM256
29937	NENF
5801	PTPRR
900	CCNG1
1400	CRMP1
10570	DPYSL4
1641	DCX
84152	PPP1R1B
9625	AATK
211	ALAS1
212	ALAS2
2633	GBP1
10485	MIR9-1HG
10763	NES
79187	FSD1
4956	ODF1
22924	MAPRE3
7461	CLIP2
8313	AXIN2
10023	FRAT1
23401	FRAT2
58497	PRUNE1
23203	PMPCA
9737	GPRASP1
5837	PYGM
2517	FUCA1
8650	NUMB
4647	MYO7A
26136	TES
10196	PRMT3
84619	ZGPAT
55591	VEZT
157638	LRATD2
56998	CTNNBIP1
10847	SRCAP
113	ADCY7
166	TLE5
9590	AKAP12
26060	APPL1
25937	WWTR1
83439	TCF7L1
6932	TCF7
55120	FANCL
607	BCL9
26108	PYGO1
90780	PYGO2
283149	BCL9L
4040	LRP6
602	BCL3
79960	JADE1
6693	SPN
864	RUNX3
2321	FLT1
1044	CDX1
2308	FOXO1
9314	KLF4
29969	MDFIC
4656	MYOG
22943	DKK1
1958	EGR1
29899	GPSM2
5745	PTH1R
3460	IFNGR2
64098	PARVG
6910	TBX5
9863	MAGI2
10076	PTPRU
2516	NR5A1
2494	NR5A2
30851	TAX1BP3
7871	SLMAP
5803	PTPRZ1
5626	PROP1
8028	MLLT10
5122	PCSK1
54504	CPVL
2272	FHIT
152185	SPICE1
9213	XPR1
79848	CSPP1
23307	FKBP15
